ZBEZ,university_share,avg_income,unemprate,benefit_share,SSI,quintile,green_area_sum,blue_area_sum,census_area_km2,green_ratio,blue_ratio
1307,0.174928483116207,0.141508438375416,0.13905046476968,-0.811472036542034,-0.00731539803711245,3,24265.975638912205,0.0,0.4377463611912008,0.0554,0.0
1308,0.427466504117511,0.583138263401162,-0.201181273021319,-0.24429432264738,0.291473652723224,4,33982.0009766315,6654.820142350237,1.5870599329483481,0.0214,0.0042
1309,-0.633060104743013,-0.414816965705253,-0.502002852126157,-0.608671352054188,-0.593113696789005,2,454307.7548069077,11092.662633689939,1.4813381334499534,0.3067,0.0075
1311,1.61266673367654,2.56198002854032,1.45827064864892,1.35545279715897,2.06489512628721,5,102518.17825436802,31286.622054354855,1.636649514036825,0.0626,0.0191
1401,0.338634632543287,-0.2580889154521,0.206477315743272,0.332045442985231,0.129412141992987,3,13817.052421774835,0.0,0.5199885928261808,0.0266,0.0
1402,-0.420732752058733,-1.02542946248173,-0.631717996229736,-0.643834984028195,-0.770959120858533,2,5407.133345564838,0.0,0.38888830034911753,0.0139,0.0
1403,0.6437810638283,-0.0253100277405487,0.121307861179364,0.299652823614749,0.306672947989847,4,49846.74797707141,37815.01360452356,0.9390309991774728,0.0531,0.0403
1404,-0.505169013537522,-0.556507740422331,-0.399993762054598,-0.439448363721635,-0.548047385443628,2,39350.30744745986,0.0,0.984983448632422,0.04,0.0
1405,0.0676842673412967,0.254558996275096,0.325326557342813,0.402420636413662,0.25383090701656,4,6668.711026573737,25.08367140830837,1.140609177390975,0.0058,0.0
1406,-0.246554768221532,-0.205459984648055,0.0752015194073902,-0.233310551206541,-0.196470604268663,3,48025.74470774635,22554.056582472844,0.9794869444611145,0.049,0.023
1407,-1.31069152811184,-1.30209349452108,-2.06029315128172,-1.7383891580345,-1.66927406408476,1,3331.0651863988,0.0,0.16493777613875832,0.0202,0.0
1408,0.0860645520896206,0.302259691470128,0.0348672283521246,-0.35400031959466,0.0846295686610656,3,64062.90846358852,274.2230415984897,1.1174310059720511,0.0573,0.0002
1409,-0.865794689353494,-1.27314000187229,-6.28090191837662,-4.85853533048097,-2.85183847774592,1,464212.2960467301,9540.79855721478,1.0084562636292482,0.4603,0.0095
1410,0.634824941251315,0.545843345135712,0.669491497834256,0.38402538602227,0.631667431696907,4,1097534.1379425437,187993.0377834057,3.1688970789505886,0.3463,0.0593
1411,1.03170093237153,1.40991934317465,1.33048477811155,1.32665784071194,1.39479322654477,5,280047.0965047652,74204.51653890075,3.0021897898627063,0.0933,0.0247
