ZBEZ,university_share,avg_income,unemprate,benefit_share,SSI,quintile,green_area_sum,blue_area_sum,geometry_x,census_area_m2,green_ratio,blue_ratio
2108,-1.30675670886983,-0.726087516825022,-0.587608022421698,-1.30892334448462,-1.10287018979476,1,223294.54216074725,846.8538634875442,"POLYGON ((6674.1090128004325 348616.1360490881, 6688.319012838048 348641.14604911115, 6692.7890128424 348638.75604910124, 6774.691012900464 348580.85904892813, 6760.587012860192 348553.97704889905, 6674.1090128004325 348616.1360490881))",1565628.4724480421,0.143,0.001
2109,-1.08753797137677,-0.450868952046946,-0.706924028689667,-0.864261428201398,-0.859770359111817,2,11857.724631513818,0.0,"POLYGON ((5900.8274119094685 348725.8217500383, 5903.263711918326 348732.6265500495, 5910.1525119290345 348734.7268500449, 5917.125311938241 348736.82705003954, 5946.108811973077 348733.9707500087, 5937.203711944714 348712.71624998376, 5900.8274119094685 348725.8217500383))",977702.5952875346,0.012,0.0
2110,-1.46833563497558,-1.22039075667783,-2.50606182558207,-1.80906097653405,-1.79289811534498,1,4736.395013612856,0.0,"POLYGON ((5968.369011821853 348507.80604962725, 5991.309011877395 348540.896049656, 5978.4590118687065 348549.46604968514, 5996.439011911266 348576.43604971, 6057.969011957225 348535.4360495787, 6016.999011858108 348475.4360495256, 5968.369011821853 348507.80604962725))",512587.6009429838,0.009,0.0
2111,-0.904743927158985,-0.321009452312657,0.111856011628814,0.134344435148213,-0.407929708259143,2,77149.65654619243,24131.918425964588,"POLYGON ((5445.206011077108 348403.79204999283, 5416.685811049991 348414.9335500384, 5442.975811141185 348488.05855012964, 5444.678911147423 348492.7772501325, 5459.791211204512 348539.9647501912, 5500.07881124455 348525.80855012964, 5520.243911262452 348517.71475009527, 5514.329811239129 348497.2147500692, 5513.147211230096 348487.3397500543, 5516.301011223427 348473.55855003, 5520.637911218067 348461.3397500077, 5523.004111215277 348452.6522499891, 5524.185811211009 348446.3397499798, 5522.609111203623 348438.4647499677, 5520.243911196518 348434.902249963, 5518.273211194246 348434.52724996675, 5499.348811177038 348441.9960499974, 5495.983111164965 348432.6522499863, 5460.696011042308 348334.40224986523, 5438.009011020454 348343.1522499025, 5327.812210915957 348386.58975008037, 5332.953710933767 348400.957550101, 5432.317611035146 348370.8163499534, 5445.206011077108 348403.79204999283))",662425.409081621,0.116,0.036
2112,-1.3236283609831,-0.884519782902818,-1.19630854016471,-1.92931261958714,-1.39507703175292,1,140205.0594125173,32608.50913328537,"POLYGON ((5046.13891074254 348616.996150733, 5088.449910702238 348499.8711505057, 5064.229310677154 348506.0273505403, 5064.110110676151 348506.0587505391, 5045.500110657103 348510.7897505658, 5007.903710681693 348602.2216507485, 4912.649910597734 348648.46955091786, 4934.679910660783 348692.0587509619, 4973.201910765961 348763.02735103853, 5000.009110729269 348675.7461508699, 5022.299110704587 348608.8087507421, 5046.13891074254 348616.996150733))",1179338.6009798876,0.119,0.028
2113,-0.126713444628378,0.82291464099584,0.984975742011127,0.796023199912682,0.587004478015078,4,534346.0135756733,62767.96490476144,"POLYGON ((4058.317590088289 350403.08690773183, 4018.073130048885 350327.7535780777, 4018.069010798045 350327.7560544703, 4015.8495944244332 350329.0357179667, 4021.3491108798344 350425.2772546215, 4047.1983903805462 350409.763841303, 4058.317590088289 350403.08690773183))",3778671.134163645,0.141,0.017
2114,-1.47394301663951,-0.98753909335767,-2.02707200197596,-2.20447797322731,-1.69336943548349,1,10063.872431767677,2624.0543255031785,"POLYGON ((3953.4590099766183 349394.41605306324, 3946.2790099656013 349393.8160530701, 3895.529009948772 349452.68605321646, 3887.579009946591 349461.7860532366, 3884.5217237339784 349465.2847196404, 3921.148410023376 349505.42365327384, 3953.8491073432037 349394.49927556014, 3953.4590099766183 349394.41605306324))",681271.6241993775,0.015,0.004
2115,-0.747468314043852,-0.375425610668444,-0.241845232608045,-0.543988374885666,-0.56077854112613,2,21156.109485009492,5859.196845554816,"POLYGON ((3931.8483462425984 347953.3603570477, 3933.009008808563 347955.99605081324, 3936.339108810954 347954.6835508086, 3943.648908818419 347952.24605079833, 3942.1165502956387 347947.6226924172, 3931.8483462425984 347953.3603570477))",516764.881761089,0.041,0.011
2116,-0.257774847361498,0.816367920903543,0.991508177547755,1.07075987652954,0.588124115705742,4,1338858.8052195865,549337.1225678996,"POLYGON ((3469.9090077637716 347378.9160503689, 3442.209007717541 347365.0860503772, 3436.5390077067846 347360.87605037633, 3367.8590075781967 347309.87605036236, 3349.386068560455 347302.6987367149, 3349.3860075505304 347302.69885037, 3294.7735075595797 347402.2980505815, 3182.749707582452 347608.57095102407, 3149.4899075871967 347668.02425115183, 3246.7151077570647 347726.8665511487, 3254.4209077551814 347712.5100511154, 3259.3430077539233 347703.3397510927, 3309.9941077430935 347608.93355089426, 3405.533307727273 347436.03535052575, 3435.3964077762203 347449.8115505148, 3472.5000077707487 347384.3030503737, 3474.4991706535984 347380.77337785496, 3469.9090077637716 347378.9160503689))",2894268.493740434,0.463,0.19
2117,-1.55242945207381,-1.27500305016756,-2.55715864165136,-2.49757025728232,-1.98102254208085,1,383116.5505538365,183453.16764001973,"POLYGON ((4565.789008752061 346876.09604846686, 4552.379008725337 346864.5160484612, 4535.419008692605 346850.666048456, 4518.2690086583925 346834.52604844887, 4371.879008404791 346748.23604846187, 4371.850684673577 346748.19133872597, 4362.985608396681 346753.57604847755, 4511.240408653772 346839.77064846456, 4534.529308694041 346853.24974846095, 4576.748308776045 346889.60684847645, 4578.809381623016 346888.0995162402, 4565.789008752061 346876.09604846686))",1226424.3320610223,0.312,0.15
2118,-0.839915053442685,-0.598518006632647,-0.694966670456736,-1.02530901578925,-0.85036292036329,2,5603.505252386446,0.0,"POLYGON ((4171.619808808275 347576.18354997225, 4210.001208911941 347643.9960500421, 4259.558808952462 347616.99604994524, 4261.538808949233 347610.4022499351, 4225.069108853323 347547.12104987353, 4171.619808808275 347576.18354997225))",404543.65534242813,0.014,0.0
2119,-1.05152915659094,-0.573827662889666,0.043367762246451,-0.139766965325577,-0.619137014042616,2,24569.631388700247,959.8466689827183,"POLYGON ((4590.928909992385 348398.4335508449, 4633.689210008574 348350.05855072755, 4559.387909768514 348167.0897505125, 4556.389909763388 348164.9022505125, 4555.049009760195 348162.7147505125, 4473.169209683231 348196.9647506466, 4465.799009677105 348199.99605065957, 4520.959209852112 348333.4960508151, 4507.318109866026 348372.99605089147, 4524.388909891361 348377.9647508813, 4531.919209907033 348385.15225088596, 4548.379109932424 348390.55855087657, 4558.618909951808 348399.3710508812, 4569.840109974707 348409.02725088503, 4584.158909978635 348392.18355084304, 4590.928909992385 348398.4335508449), (4557.606209904869 348342.1210507918, 4561.511909911643 348344.08975079097, 4561.511909914749 348347.9960507974, 4562.29320991684 348349.1522507975, 4566.199909925334 348353.8397508031, 4567.7619099311205 348359.30855080765, 4566.19990993296 348363.21475081705, 4562.683809932302 348367.1210508263, 4558.386909927221 348368.30855083186, 4557.700909926435 348368.2147508338, 4552.137909918837 348367.52725083753, 4547.840109911059 348364.7772508394, 4546.278009904707 348358.1522508282, 4543.5432098988995 348356.18355083, 4540.809809892088 348351.49605082534, 4541.981209888627 348346.43355081417, 4543.154009886456 348342.1210508067, 4552.137909898063 348341.74605079554, 4557.606209904869 348342.1210507918))",586404.4001022894,0.042,0.002
2121,-1.13539670802953,-1.11515220601907,-1.55247606967331,-1.17075403710679,-1.33633045467867,1,13846.9202605594,0.0,"POLYGON ((4682.134942219117 346972.7812769086, 4682.354108975511 346972.64844850264, 4682.288701937995 346972.36365528865, 4682.134942219117 346972.7812769086))",422612.97769939905,0.033,0.0
2122,-0.55455669250203,-0.644139264740989,-0.304852254603004,-0.452653235290116,-0.58358168688672,2,378789.8086305906,174466.35010480872,"POLYGON ((4837.6799088435655 346558.32474769186, 4819.89990885302 346598.3298477689, 4857.788308901172 346598.96484773513, 4837.6799088435655 346558.32474769186))",1238254.2890409718,0.306,0.141
2123,-0.572626572046867,-0.608555584168095,-0.435825270667445,-0.775174647329058,-0.66098819015742,2,5348.678893072261,0.4215262579186835,"POLYGON ((5803.797534568606 346059.99041368655, 5803.800109670735 346059.9961459236, 5851.449002565264 346033.9520973039, 5803.797534568606 346059.99041368655))",453336.9294673442,0.012,0.0
2124,-0.249325101821767,-0.0654647485879774,0.450656706926189,0.459476398464882,0.0518957696926804,3,38311.79886336999,204.45529408702163,"POLYGON ((6891.658733073439 346575.5179461638, 6898.08521146553 346576.8397456333, 6918.395754305697 346579.0983426769, 6891.658733073439 346575.5179461638))",693784.656640047,0.055,0.0
2125,-0.388507622227481,-0.179824698331723,0.859427630320789,0.585189624096706,0.0569639777511627,3,84121.11257322875,756.2883866013383,"POLYGON ((6376.039009784532 345290.99604412634, 6373.049009777064 345286.0360441189, 6372.329009775146 345284.84604411945, 6145.179009594069 345418.876044563, 6151.287624832978 345429.0438047639, 6196.276609644149 345401.39164448436, 6271.440309703081 345354.96904433146, 6376.051444011 345291.01672178437, 6376.039009784532 345290.99604412634))",1619110.4737093938,0.052,0.0
2126,-0.275324311539089,-0.258995007740635,-0.155353773339482,0.0774476102092607,-0.212083774430354,3,61475.152964232126,172.9612088224032,"MULTIPOLYGON (((5744.47900927813 345659.996045351, 5671.477038181547 345683.3504465403, 5697.669309231576 345676.50094542094, 5734.494509269281 345664.22464536596, 5785.247609317998 345645.81084528565, 5788.153521552249 345644.438912579, 5744.47900927813 345659.996045351)), ((5849.748814728057 345614.5487213228, 5866.027509389048 345606.41734514013, 5876.768709398189 345600.64984512236, 5877.516629998548 345601.903989736, 5879.109313577431 345604.5332375644, 5880.316814997958 345606.4903041199, 5881.50330941059 345608.3839451298, 5891.708209435543 345624.54824514315, 5891.908867120756 345624.85713202227, 5892.451212112125 345625.6139735803, 5893.041895708547 345626.33372362424, 5893.678388510522 345627.0133000724, 5894.357964959108 345627.64979287237, 5895.0777150030935 345628.24047646765, 5895.834556562378 345628.78282145876, 5896.000068374224 345628.8917535711, 5896.625248725424 345629.2745054411, 5897.446405627033 345629.71342294663, 5898.294510946708 345630.0976944687, 5899.165932967474 345630.4256744925, 5900.056940127339 345630.6959585594, 5900.963716995731 345630.9073892683, 5901.717309454314 345631.03634514473, 6004.25620953958 345575.54734495096, 6018.549009547265 345562.3360449169, 6027.456709527718 345523.02774484735, 5982.32990948912 345547.00814493, 5981.812549891256 345544.9617785169, 5981.143272871528 345542.61808628216, 5980.397670729921 345540.29754701164, 5979.576541876055 345538.00264561176, 5978.68076559583 345535.73583951127, 5978.576631827334 345535.49563202966, 5849.748814728057 345614.5487213228)))",584286.1534114401,0.105,0.0
2127,0.666911932404402,1.43426682731729,1.08169543070188,1.16235080579954,1.19243281034284,5,721368.7604224168,608399.8672779949,"POLYGON ((4699.6590070191605 344482.7060445389, 4699.0890070185 344483.4660445424, 4686.829007016406 344499.9960445808, 4593.369006997571 344625.91604487505, 4494.079006980057 344760.9760451894, 4435.259006969741 344843.0460453769, 4375.009006963017 344929.44604557473, 4370.959006962402 344935.25604559015, 4364.709006960856 344944.2860456053, 4326.149006956724 344999.9960457366, 4300.169006953767 345037.5360458214, 4296.409006953472 345042.9760458376, 4296.189006953115 345043.28604583535, 4294.791425598954 345045.3064623606, 4506.089007330693 345183.026045843, 4688.727807276 344823.55884508975, 4818.549607235714 344566.2860445501, 4702.547402434831 344478.9800760306, 4699.6590070191605 344482.7060445389))",2084584.7940258945,0.346,0.292
2128,-1.58297983217687,-1.01056898833236,-0.930814083063342,-2.59398874029436,-1.61149632375774,1,937.077937346782,95.21068156274141,"POLYGON ((5508.789810145659 347128.702247913, 5505.879410140183 347124.99814790953, 5503.762710137101 347124.4689479107, 5500.323110131682 347124.20434791315, 5499.0002101320015 347126.5856479211, 5500.587710150934 347148.0168479532, 5517.521110173031 347148.81064793654, 5514.346110161254 347138.7564479215, 5508.789810145659 347128.702247913))",645381.1000301649,0.001,0.0
2129,-0.645463900861948,-0.3641934946948,0.549350867115051,0.253209443797174,-0.225070910736182,3,15898.816856266392,11198.988523339374,"POLYGON ((4585.019010107778 348554.2060510991, 4544.649010095004 348601.98605121765, 4525.7784300195135 348631.22540889826, 4527.17361009434 348629.504851277, 4534.446510108914 348635.39945128094, 4534.591545786478 348635.515094053, 4535.133520107223 348635.87722971477, 4535.718125950455 348636.16552541126, 4536.3353605506245 348636.37504832353, 4536.97466285231 348636.50221345853, 4537.625094213345 348636.5448449822, 4538.275525574724 348636.5022134576, 4538.914827875463 348636.3750483217, 4539.473255839464 348636.1894455394, 4539.532062475035 348636.16552540846, 4540.116668319591 348635.8772297073, 4540.658642639376 348635.5150940474, 4541.148712105491 348635.08531465847, 4541.578491491616 348634.5952451909, 4541.940627154373 348634.05327086896, 4542.228922852726 348633.4686650252, 4542.438445765858 348632.85143042356, 4542.565610898667 348632.2121281242, 4542.572910117277 348632.15405126754, 4542.704617791775 348632.101712157, 4543.279735330582 348631.8180955695, 4543.750643594329 348631.50883636717, 4543.812913267345 348631.46183746215, 4544.295028777555 348631.03903350513, 4544.709110118497 348630.56825126056, 4558.137710121293 348613.24475122057, 4558.2878101221595 348613.05485122185, 4602.130710131634 348556.50735108554, 4602.146048598073 348556.4874647483, 4602.509409752449 348555.9436563514, 4602.798681061951 348555.3570721578, 4602.8342402002445 348555.2688608337, 4603.008913014286 348554.73774879426, 4603.136508483384 348554.09628305305, 4603.160010131002 348553.88225108106, 4605.859510131678 348551.5142510757, 4605.939010133351 348551.4394510742, 4634.53761013392 348507.8886509761, 4665.931610148344 348474.9756508926, 4715.554210169036 348422.82125076186, 4707.346663141736 348412.6825274282, 4702.2090101490485 348418.936050768, 4701.559167551847 348418.62888473255, 4660.361710134927 348467.88675088435, 4647.575456961232 348479.29064926243, 4639.947938401842 348488.51321479236, 4635.550310128303 348498.7742509581, 4615.172148616819 348517.81107547245, 4585.019010107778 348554.2060510991))",411447.3265508371,0.039,0.027
2201,-0.499297612936237,0.519263017452475,1.04414292941417,1.05584030580791,0.395833679410697,4,690996.0601077605,333608.5734217892,"POLYGON ((12500.009019538344 347830.6960419547, 12427.889019429678 347809.14604199305, 12296.769019241596 347780.78604207654, 12272.849019211597 347779.94604209997, 12253.099019191419 347785.86604212783, 12190.089019132769 347813.0160422353, 12084.239019047422 347873.2160424413, 12064.550565779924 347880.9054383812, 12068.726319040039 347889.26344248094, 12077.852319065925 347907.52994250134, 12109.288619092193 347890.60274243914, 12109.35291909238 347890.56744244136, 12109.611919092576 347890.4230424408, 12109.677119093052 347890.3860424403, 12109.747519092898 347890.3446424408, 12110.024319093181 347890.17874244135, 12110.09231909282 347890.13724244013, 12167.55521913691 347854.44074232783, 12221.787119184257 347827.75514222775, 12271.427119232392 347808.22464214545, 12305.994419278 347812.1527421186, 12390.3358193969 347826.9342420576, 12464.328019505527 347846.08504201565, 12532.488919606987 347866.18394197244, 12585.050319687067 347883.704241951, 12585.19261968726 347883.7493419489, 12585.766719688625 347883.92184194736, 12585.911419688182 347883.96294194926, 12586.067919688261 347884.0022419505, 12586.694919690142 347884.14874194656, 12586.851919689474 347884.18274194654, 12622.069219740762 347891.226241922, 12622.074319740399 347891.22724192403, 12622.236019740254 347891.25664192624, 12622.881619741202 347891.36314192135, 12623.042819741651 347891.38704192266, 12623.204919741283 347891.4057419207, 12623.856219742018 347891.4699419234, 12624.019719742277 347891.4833419211, 12624.183219742712 347891.49134192243, 12624.837219743864 347891.5127419187, 12625.00071974385 347891.5154419225, 12625.16421974417 347891.51274192147, 12625.818219744742 347891.49134192057, 12625.981719745281 347891.4833419211, 12626.145219745335 347891.4699419206, 12626.796519745501 347891.40574191883, 12626.958619746343 347891.38704191986, 12627.119819746613 347891.3631419204, 12627.765419747597 347891.2566419216, 12627.927119747415 347891.2272419175, 12628.087019748033 347891.1927419165, 12628.724319749206 347891.04414191656, 12628.883019748879 347891.00434191804, 12629.040619748726 347890.9593419153, 12629.666819749526 347890.76934191585, 12629.822319749084 347890.7194419177, 12629.976419750039 347890.66424191557, 12630.588819751354 347890.4337419132, 12630.740919749958 347890.3736419119, 12630.891119750066 347890.30854191165, 12631.487219750294 347890.0384419104, 12631.635019751526 347889.9685419118, 12631.780219752436 347889.89394191373, 12632.357319750936 347889.5855419114, 12632.500719751934 347889.5058419099, 12632.641319752021 347889.42164190765, 12633.197019752946 347889.076041908, 12633.33431975221 347888.98744191043, 12633.469019752707 347888.8942419067, 12634.000919752942 347888.51304190606, 12634.132119752754 347888.41574190557, 12634.259919753667 347888.3143419083, 12634.765819752634 347887.89924190566, 12634.890919753965 347887.7930419063, 12635.01211975438 347887.6832419038, 12635.489719753594 347887.2359419046, 12635.607319753099 347887.12204190344, 12635.72121975376 347887.0044419067, 12636.168519754427 347886.52684190404, 12636.278319754325 347886.40564190224, 12636.384519754314 347886.28054190055, 12636.799619753849 347885.7746419003, 12636.90101975394 347885.64684189763, 12636.998319753571 347885.51564189885, 12637.379519754644 347884.9837418981, 12637.4727197547 347884.84904189873, 12637.561319754148 347884.7117418973, 12637.90691975479 347884.1560418969, 12637.991119754126 347884.0154418973, 12638.070819755036 347883.872041896, 12638.379219754557 347883.29494189564, 12638.453819754213 347883.14974189457, 12638.523719754623 347883.0019418923, 12638.79381975389 347882.4058418935, 12638.858919753893 347882.2556418916, 12638.919019754381 347882.1035418939, 12639.149519753822 347881.49114189204, 12639.204719753847 347881.33704189025, 12639.254619753807 347881.18154189177, 12639.444619753842 347880.5553418882, 12639.489619754298 347880.3977418905, 12639.529419753 347880.23904188816, 12639.678019752575 347879.6017418867, 12639.712519752225 347879.44184188824, 12639.741919753067 347879.2801418882, 12639.848419752689 347878.6345418859, 12639.87231975329 347878.4733418869, 12639.89101975237 347878.3112418838, 12639.955219752072 347877.6599418819, 12639.968619751638 347877.49644188397, 12639.976619751114 347877.3329418814, 12639.998019750918 347876.6789418841, 12640.00071975159 347876.5154418843, 12640.000719739784 347861.9469456479, 12500.009019538344 347830.6960419547))",4973508.239252538,0.139,0.067
2202,-0.624758481804209,0.350986189608825,1.28266437219877,1.0086388971098,0.322554271798248,4,2292136.8804067285,270906.8318517974,"POLYGON ((13399.029017704972 344082.77603510674, 13388.169017682187 344070.13603509776, 13366.873133074072 344072.327886329, 13366.802517657066 344072.5397351226, 13357.674317648067 344075.71473513544, 13353.705617651594 344086.03353515547, 13353.705617653768 344089.60533516295, 13375.533717681985 344090.39913514163, 13377.915017688203 344093.5741351452, 13611.674817999732 344115.00543494057, 13641.440518037152 344115.00543491077, 13640.249918028441 344105.8773349002, 13612.071717989613 344101.11473491695, 13611.32531198557 344098.581849279, 13399.029017704972 344082.77603510674))",10043777.237910809,0.228,0.027
2203,-0.750764063624222,0.049838023255057,0.519638090079543,1.05612280521452,0.0321690332059704,3,337720.26164225896,76314.62044872982,"POLYGON ((14361.559018982238 344160.8260342581, 14346.64343080479 344159.4420567856, 14346.781218962671 344159.66363426857, 14347.048018963364 344160.03593427036, 14347.338618964812 344160.39003426954, 14347.651818965136 344160.7243342707, 14347.986118965462 344161.0375342695, 14348.340218966063 344161.3281342704, 14348.712518966877 344161.594934267, 14349.101518968442 344161.8368342696, 14349.505518969163 344162.0527342707, 14349.922718970098 344162.24183426984, 14350.35141897013 344162.4031342706, 14350.789818970314 344162.5361342691, 14351.235918971386 344162.64013426844, 14351.687818971466 344162.71473426744, 14352.143718973075 344162.75963426847, 14352.60151897314 344162.77463426907, 14353.0593189738 344162.7596342666, 14353.515218974184 344162.7147342656, 14353.693218974156 344162.68893426843, 14361.675569168017 344161.42857672466, 14361.559018982238 344160.8260342581))",4367429.717543231,0.077,0.017
2204,-0.790241350726626,0.329776410800376,1.13251193199377,1.09021566324521,0.240801905531385,4,519187.43080232915,19320.8345655667,"POLYGON ((13845.869016776662 342198.8060316611, 13840.899016770456 342198.57603166625, 13659.179016550084 342209.9260318661, 13569.449016437846 342211.1060319599, 13565.255958161353 342210.6996943572, 13573.970716449308 342219.2829319695, 13697.257816600244 342212.6706318306, 13702.180716621177 342232.22073185723, 13812.753716757958 342228.90763173904, 13813.252315754566 342228.8674371466, 13813.298328251756 342228.8611599272, 13813.834516760062 342228.75503173936, 13808.602716736734 342208.15233171266, 13813.783716743479 342208.24013170693, 13813.450916742417 342206.9293317059, 13813.430736058193 342206.85128300637, 13813.23716433962 342206.2810391132, 13813.158860360565 342206.10275818035, 13812.970816891202 342205.74093992077, 13812.715416739773 342205.34653170407, 13840.899316775083 342203.58093167376, 13841.209916773523 342203.55623167194, 13841.767216775106 342203.5000316715, 13842.600816776214 342203.28993166983, 13842.666816777373 342203.6728316704, 13842.984116778474 342204.9484316744, 13847.51881678181 342202.4647316616, 13852.235816803091 342221.4309316892, 13953.321616927124 342217.2709315801, 13953.52631692749 342217.25703158416, 13953.988423530272 342217.2179955328, 13954.01108132222 342217.21495951526, 13954.489416928107 342217.1257315781, 13949.829316906566 342197.7461315505, 13964.929916925885 342197.05873153545, 13969.695016946891 342216.5161315622, 14072.371417073187 342211.7600314524, 14072.601817072975 342211.7437314512, 14073.040401402348 342211.7056414541, 14073.678489824277 342211.578717771, 14074.294552446583 342211.3695926918, 14074.878048267467 342211.081844395, 14075.41899351127 342210.7203963399, 14075.908132454206 342210.29143299814, 14076.337095795174 342209.80229405314, 14076.398612942483 342209.7203922896, 14076.698543850502 342209.26134880725, 14076.986292145499 342208.6778529845, 14077.195417226198 342208.06179036386, 14077.322340904337 342207.42370194197, 14077.364891480544 342206.7745055929, 14077.322340902998 342206.1253092401, 14077.196917075244 342205.4928314397, 14077.080217073843 342205.0445314348, 14073.417817057916 342191.02623141743, 14073.404001490802 342190.9734780276, 14073.2026255936 342190.3802437708, 14072.925539887136 342189.8183695385, 14072.88626938678 342189.7516000867, 14072.577485383386 342189.2974691624, 14072.16441739143 342188.8264553929, 14072.013117054139 342188.681631417, 14072.084657729032 342188.44081300404, 14072.203559432675 342187.84305377584, 14072.242538368839 342187.3254786171, 14072.243420678822 342187.23488867003, 14072.22650622282 342186.9768239432, 13845.869016776662 342198.8060316611))",4643517.343431559,0.112,0.004
2205,-0.2691989643692,-0.122969553922808,0.562365502141981,0.333987711398632,0.0207203535101314,3,504238.4328985101,59903.93739761101,"POLYGON ((13269.033315853205 341953.78333185334, 13267.381615838078 341936.4397318298, 13265.13891582448 341923.27723181155, 13258.500915798793 341901.75373178255, 13241.92891578324 341907.99603180867, 13237.3986157682 341895.402231792, 13181.089115708959 341912.18353187665, 13166.569015648076 341858.62643180694, 12913.57901537201 341912.98603214975, 12872.21331533264 341928.7542322157, 12857.539015318147 341934.1660322407, 12843.209015303268 341938.6660322603, 12837.929015297994 341941.5860322686, 12816.369015276296 341947.24603230413, 12812.209015274533 341951.20603231154, 12810.409015276151 341954.98603232205, 12810.01781527749 341958.95603232644, 12818.439015316288 341994.9560323758, 12829.23901534743 342015.73603239655, 12832.629115375928 342047.37103244755, 12825.999215392305 342078.43353250064, 12820.897715391953 342086.2147325156, 13018.079315598088 342032.21473223343, 13043.219015697043 342116.0897323387, 13096.864515752259 342100.2772322623, 13254.07931591372 342054.02723202854, 13264.207915924337 342051.1363320155, 13269.03331587685 341983.5150319012, 13269.033315853205 341953.78333185334))",5683434.458691969,0.089,0.011
2206,-1.2983811468239,-0.64575814615918,-0.757777695006092,-1.16269254380279,-1.07448167194222,1,153279.50330627643,3399.6582569006982,"POLYGON ((11603.18901533987 343960.57603672706, 11593.079726469654 343959.9025928854, 11561.888515285873 343957.8845367655, 11557.25831528548 343964.4991367813, 11552.958815283475 343969.4600367956, 11557.258315295594 343977.3975368021, 11796.653715613429 343995.99863659125, 11798.438464702056 343975.68918606284, 11603.18901533987 343960.57603672706))",1814206.509680354,0.084,0.002
2207,-0.576052464735456,0.492825085071214,1.04983568803551,1.16486645042206,0.378877506131987,4,374327.56708324415,150908.00565848284,"POLYGON ((10097.779013670042 344254.8960387185, 10059.859013639725 344276.6860387912, 10054.579013632618 344275.4060387956, 10046.279013625617 344280.80603881273, 10015.469013600992 344298.6760388715, 10002.79901358806 344301.6060388889, 9983.089013571602 344312.63603892643, 9980.85901356765 344311.696038926, 9956.689013547473 344324.8360389704, 9947.249013537974 344327.9360389868, 9939.286793542633 344330.43072933296, 9927.386013523344 344340.4022390228, 10034.558813684855 344373.62103897147, 10113.959213762813 344345.65223884396, 10204.38891385182 344313.71473870333, 10153.68871372417 344233.7147386279, 10149.56861371794 344231.8085386306, 10142.222113710079 344234.28883863986, 10139.567262157612 344229.70307623077, 10097.779013670042 344254.8960387185))",5505824.908005132,0.068,0.027
2208,-1.00598877125847,-0.719122929034298,-0.589530958383909,-0.833233895451159,-0.901388013995838,1,133527.1709025467,0.0,"POLYGON ((9377.879013202542 344812.43604033254, 9371.829013199827 344818.2860403452, 9349.819013189393 344841.39604040794, 9320.575290568677 344866.48491724447, 9324.069813181373 344870.5784404762, 9337.3708131882 344858.94014044665, 9348.706913194377 344848.8132404182, 9367.449213203015 344829.164040369, 9377.727213207934 344819.33944034204, 9379.359031665263 344812.71027904603, 9377.879013202542 344812.43604033254))",3430645.432607257,0.039,0.0
2209,-0.840355517678783,-0.626251896319865,-0.694640115290332,-1.07845021800607,-0.870555569008094,1,63039.388634438874,0.0,"MULTIPOLYGON (((7764.7863834211685 345716.25262766535, 7766.221411881869 345717.0013433965, 7844.30894325649 345703.73713327735, 7764.7863834211685 345716.25262766535)), ((7849.388837920267 345702.874245323, 7851.398111979342 345702.5329432888, 7842.76381192465 345648.39324320946, 7840.652131476162 345649.8068434624, 7849.388837920267 345702.874245323)))",1254416.7788147137,0.05,0.0
2210,0.137196809969292,0.0546305894187942,0.572315850584484,0.658526148421065,0.298643868233197,4,65577.780710131,356.39785588142644,"POLYGON ((7847.128111740976 345410.9824428279, 7888.613011842865 345471.7362428829, 7957.527811893281 345426.3976427382, 7916.723011792111 345364.73704268504, 7847.128111740976 345410.9824428279))",987020.076720464,0.066,0.0
